#Species_compared	Gene_pairs	COCCO protein total = 9839
COCCO.vs.AUXENO.gap1.clusters	225
COCCO.vs.BATHY.gap1.clusters	6
COCCO.vs.CCMP.gap1.clusters	43
COCCO.vs.CHLAMY.gap1.clusters	14
COCCO.vs.CHLORELLA.gap1.clusters	226
COCCO.vs.COCCO.gap1.clusters	9605
COCCO.vs.GONIUM.gap1.clusters	18
COCCO.vs.HELICO.gap1.clusters	39
COCCO.vs.KLEBS.gap1.clusters	15
COCCO.vs.MCOMMODA.gap1.clusters	6
COCCO.vs.MPUSI.gap1.clusters	2
COCCO.vs.OLUCI.gap1.clusters	9
COCCO.vs.OTAURI.gap1.clusters	10
COCCO.vs.VOLVOX.gap1.clusters	17
