#Species_compared	Gene_pairs	MCOMMODA protein total = 10108
MCOMMODA.vs.AUXENO.gap50.clusters	14
MCOMMODA.vs.BATHY.gap50.clusters	1438
MCOMMODA.vs.CCMP.gap50.clusters	18
MCOMMODA.vs.CHLAMY.gap50.clusters	8
MCOMMODA.vs.CHLORELLA.gap50.clusters	20
MCOMMODA.vs.COCCO.gap50.clusters	14
MCOMMODA.vs.GONIUM.gap50.clusters	8
MCOMMODA.vs.HELICO.gap50.clusters	1
MCOMMODA.vs.KLEBS.gap50.clusters	9
MCOMMODA.vs.MCOMMODA.gap50.clusters	7992
MCOMMODA.vs.MPUSI.gap50.clusters	5742
MCOMMODA.vs.OLUCI.gap50.clusters	1657
MCOMMODA.vs.OTAURI.gap50.clusters	1436
MCOMMODA.vs.VOLVOX.gap50.clusters	14
